name,predictor_set,r2_oos,cw_stat,cw_pvalue,ann_return,ann_vol,sharpe,cer_delta
NOA,LS,-1.2566871949227343,-1.1793135313428886,0.8808633239519413,10.68060207883987,20.073967344207492,0.5320623420223828,-1.6529525154140163
BetaTailRisk,LS,-1.2734170323524197,-0.4123017962034661,0.6599408838682019,10.429449476027186,20.564607001088838,0.5071553020913542,-2.2031885608205526
grcapx3y,LS,-1.2743068577979688,-0.3228855536459594,0.6266090413238753,11.64959439038781,19.322600560577545,0.602899923013241,-0.2399411161759195
CustomerMomentum,LS,-1.298873818083246,-0.455449245788172,0.6756069632490861,11.025511933373899,19.858595939543296,0.5552009803180205,-1.179037677186038
BidAskSpread,LS,-1.3092666571182576,-1.7327763745152232,0.9584322882027835,10.75261335756244,21.20287289386535,0.5071300201338992,-2.279906046947966
ForecastDispersion,LS,-1.3095120756528633,-0.28648628077133503,0.6127471501533399,12.14462391556586,20.26700861677558,0.5992312010719436,-0.30574277873022915
ReturnSkew3F,LS,-1.3375295832640965,-0.6478212563896464,0.7414497172855232,11.078507134862924,20.250206857207683,0.5470811835642921,-1.3616481517418455
HerfAsset,LS,-1.3431794992252,-1.258471726677469,0.8958893969734278,10.972204547995966,20.48496238782611,0.5356223916972664,-1.6113928326730456
IndRetBig,LS,-1.3434703911299861,-1.3303834093717624,0.9083040109972531,10.409445360411976,19.533171088580094,0.5329111854499534,-1.602818351433399
AbnormalAccruals,LS,-1.3489592160045083,-0.9656719195082312,0.8328958125299203,10.117069540907442,21.60450137715483,0.46828525983041197,-3.1733397756340866
std_turn,LS,-1.3514908785701163,-1.5045800643841003,0.9337839625862682,9.908958864637764,20.025803762420512,0.49480954583368353,-2.395625500536126
IntanSP,LS,-1.3611231691786463,-0.5095521796354076,0.6948173833561809,10.921747585114566,20.023790534392276,0.5454385655081485,-1.3816273455729542
RD,LS,-1.3698602105188362,-1.0442776066096033,0.8518215148387966,10.918603513102898,19.912757061553616,0.548322036941027,-1.3182570139931569
STreversal,LS,-1.3711669846114827,-0.7114555646432341,0.7615990114141595,10.903128111167119,20.158595798522693,0.5408674403782701,-1.4814987775653892
OPLeverage,LS,-1.3763088026717218,-2.1350810113504832,0.9836228032964374,10.080252514491086,20.40525442937951,0.4940027848894413,-2.4544557306338515
MomSeasonShort,LS,-1.4233846944793127,-1.1164524715962187,0.8678857480854509,12.468665436918267,20.84582638234089,0.5981372581842492,-0.33865384673148213
Mom12m,LS,-1.4340491603532568,-1.1199159554581122,0.8686252108156267,10.149616431533085,19.6113766163744,0.5175371739615017,-1.9085670805153203
ChNWC,LS,-1.443925676985991,-0.8079434571202657,0.7904384335805552,10.150350721999224,20.538783595769054,0.49420408344387906,-2.466365872117513
EBM,LS,-1.4596091906755593,-1.7886338402754443,0.9631630978896947,10.51458625124702,19.63504360433602,0.5355010390160313,-1.557529929124887
RDcap,LS,-1.5036781604707894,-1.4676175356841705,0.9288959289960449,11.66384252768231,19.626245133894326,0.5942982189465764,-0.4030920633626076
sfe,LS,-1.504086827855744,-1.3404276122123793,0.909946818149253,11.340437659350647,20.56101638833253,0.5515504411438457,-1.2899853846777924
DelEqu,LS,-1.5102700276876657,-1.714493506537686,0.9567809356890052,10.54372940885806,21.021460326668553,0.5015697884452832,-2.373889625336696
HerfBE,LS,-1.51789302540426,-1.4031150873901053,0.9197087385868283,10.419315930094145,20.625805653520533,0.5051592216624864,-2.2511340729671048
IO_ShortInterest,LS,-1.535159378653539,-0.08714902842404104,0.5347234727234097,12.382308531168334,21.565303040604356,0.5741773490432401,-0.8827180175374139
retConglomerate,LS,-1.5456212743136133,-0.11524511657832726,0.545874580488638,14.631175557611813,20.833463425921877,0.7022920413418676,1.83158546261419
BookLeverage,LS,-1.576985973746714,-0.5009407817864442,0.6917935999837963,10.788580613361606,19.320167976952497,0.558410290543621,-1.099544866712562
AM,LS,-1.5815586716624308,-1.2300149322818978,0.8906542434006781,11.673913124276696,19.86896172621954,0.587545201663534,-0.5368135971022143
High52,LS,-1.5930007281162561,-1.442812271834913,0.9254633193771233,10.915268259745792,20.310237864598182,0.5374269042299934,-1.5614102922118303
CompositeDebtIssuance,LS,-1.6254813820095082,0.5382111930094173,0.29521562674087654,10.236263135390375,20.265871872369402,0.505098581489926,-2.2134124260282766
Leverage,LS,-1.628125486944465,-1.4087148192372911,0.9205402444134132,11.20025215708584,19.659601836361603,0.5697090027718826,-0.8863391285875011
VarCF,LS,-1.6300001341012837,-1.3800459433999428,0.9162137502684795,9.988275147949473,19.6421805150814,0.5085115239766994,-2.0880458030654356
IntanEP,LS,-1.6639538445959445,-1.1805722567136407,0.8811136548796881,11.391505053906085,20.86357684312382,0.545999621232755,-1.4269196466371596
Price,LS,-1.7562596874512115,-1.2936039631976748,0.9020988735882536,10.132887299918348,19.94114033652094,0.5081398119123912,-2.1209409891032456
ChAssetTurnover,LS,-1.7901249299677735,-0.5727490589383655,0.7165926924678933,9.247605693070435,20.89796921822704,0.4425121693166601,-3.5923631888282963
GrSaleToGrOverhead,LS,-1.8168353943273097,-1.1839012711390295,0.8817739265277122,9.499182005407794,19.606042916448022,0.4845027650856911,-2.5558638974254864
